,theta_0,theta_1,theta_2,theta_3,t_miqp,obj_miqp,s_miqp,t_qp,obj_qp,s_qp,t_qp_dt,obj_qp_dt,s_qp_dt,t_qp_rf,obj_qp_rf,s_qp_rf
0,0.4041648796257541,0.03414619216744708,-0.0038825451296975524,0.006797386296810525,0.004595518112182617,0.21001807368647976,Solved,0.000251232,0.2100180494577683,solved,0.00024865900000000003,0.2100180494577683,solved,0.000251975,0.2100180494577683,solved
1,0.17607567676027353,0.08986804518197314,0.006661656295247743,0.006638550216709985,0.0016417503356933594,0.04870534801078309,Solved,0.000210072,0.04870537528166349,solved,0.00019712100000000003,0.04870537528166349,solved,0.00023541,0.04870537528166349,solved
2,0.3261069494347495,0.05003781655275056,-0.004803896940978177,-0.006972728507436205,0.002850055694580078,0.13442572901793381,Solved,0.00024115,0.1344249379291845,solved,0.00020226,0.1344249379291845,solved,0.00020938,0.1344249379291845,solved
3,0.6267734307418097,0.03249683475113439,-0.006983182349875037,5.566426637747604e-05,0.0060498714447021484,0.5148019641221243,Solved,0.000330599,0.5148019541295674,solved,0.000313609,0.5148019541295674,solved,0.000312265,0.5148019541295674,solved
4,0.2662973460404975,0.17407864073077167,-0.00976130674718302,0.0027700426013834312,0.005979061126708984,0.12092368915325954,Solved,0.000404441,0.12092420321085577,solved,0.000500694,0.12092420321085577,solved,0.00045047800000000003,0.12092420321085577,solved
5,0.5037232899350231,0.0787965297016518,-0.0010828175548944202,-0.009967871899083356,0.00684809684753418,0.3383876298017669,Solved,0.000247949,0.33838849919881053,solved,0.000295668,0.33838849919881053,solved,0.000260726,0.33838849919881053,solved
6,0.37932421472767053,0.14119984630203888,-0.0021642671712228875,-0.005726805898141248,0.009516477584838867,0.20600349800718648,Solved,0.00022749499999999998,0.20600321855907913,solved,0.000202472,0.20600321855907913,solved,0.000200169,0.20600321855907913,solved
7,0.41194748331557507,0.02385615128390942,-0.0019736053037076994,0.0017392314163849187,0.0055866241455078125,0.21940992431254344,Solved,0.00020179399999999999,0.2194058379153301,solved,0.0001982,0.2194058379153301,solved,0.000207389,0.2194058379153301,solved
8,0.172421323951168,0.1483088898944551,-0.007098310251491918,0.00425846686122483,0.00453639030456543,0.05997689874454372,Solved,0.00020667800000000002,0.05997690628170937,solved,0.00019239099999999998,0.05997690628170937,solved,0.00020171799999999998,0.05997690628170937,solved
9,0.46289220517662766,0.13085767195531456,-0.006966851353954034,0.008513146861110885,0.0065953731536865234,0.295579982961412,Solved,0.000332201,0.29558088930593474,solved,0.00033266000000000003,0.29558088930593474,solved,0.000313516,0.29558088930593474,solved
10,0.3252980534673009,0.3631513900081699,-0.000649587862123057,0.004951054286804511,0.011627197265625,0.3086179622999716,Solved,0.000233589,0.30861800918529425,solved,0.000213951,0.30861800918529425,solved,0.000195749,0.30861800918529425,solved
11,0.5385632680050895,0.21038768408754407,-0.008818988813452125,-0.0055254586554599,0.00909113883972168,0.42535412866377753,Solved,0.000273595,0.4253476908657447,solved,0.00027353,0.4253476908657447,solved,0.000259,0.4253476908657447,solved
