,theta_0,theta_1,t_miqp,obj_miqp,s_miqp,t_qp,obj_qp,s_qp,t_qp_dt,obj_qp_dt,s_qp_dt,t_qp_rf,obj_qp_rf,s_qp_rf
226,0.8850580229849417,0.9507372003288027,0.07781696319580078,1.5685428844896503,2,0.0037178993225097656,1.5743862845920098,2,0.003754138946533203,1.5685525831486238,2,0.003498077392578125,1.5743862845920098,2
227,0.3681328761321291,0.7389232089584753,0.05186295509338379,0.5110891319424236,2,0.004378080368041992,0.5110908377687775,2,0.003961086273193359,0.5110908377687775,2,0.003964900970458984,0.5110908377687775,2
228,0.023578762806531484,0.6588136218963716,0.04278397560119629,0.2778868305915599,2,0.011062145233154297,0.2786362185535189,2,0.014863014221191406,0.2778844486348564,2,0.015202999114990234,0.2778844486348564,2
229,0.9461050147340335,0.5425765401835738,0.06451296806335449,1.031469466689511,2,0.0035240650177001953,1.0352941577034092,2,0.003693103790283203,1.0314872547812857,2,0.0030651092529296875,1.0316352661852712,2
230,0.7154894111113312,0.1566922190152955,0.059062957763671875,0.3716811792503624,2,0.004517078399658203,0.37168118415577145,2,0.003694772720336914,0.37168118415577145,2,0.003442049026489258,0.37168118415577145,2
231,0.6890567103313868,0.9820360467454962,0.06746602058410645,1.298521491055713,2,0.0038428306579589844,1.2985214927056683,2,0.003348827362060547,1.2985214927056683,2,0.003473997116088867,1.2985214927056683,2
232,0.6834145126076753,0.7043162350479717,0.07832098007202148,0.7948532726564678,2,0.003885030746459961,0.7948724427521361,2,0.0033180713653564453,0.7948724427521361,2,0.003448963165283203,0.7948724427521361,2
233,0.5774998624389057,0.9474283030586014,0.05303215980529785,1.0756080102344703,2,0.0038499832153320312,1.0756080151844916,2,0.0035080909729003906,1.0756080151844916,2,0.003304004669189453,1.0756080151844916,2
234,0.40613561794216013,0.6417890875170886,0.05064988136291504,0.43727192539309995,2,0.0041980743408203125,0.4372723713744852,2,0.0036330223083496094,0.4372723713744852,2,0.0035920143127441406,0.4372723713744852,2
235,0.6929775960566312,0.11318215058853376,0.04270219802856445,0.3311883068685074,2,0.004003047943115234,0.33118831173381313,2,0.0034339427947998047,0.33118831173381313,2,0.0034258365631103516,0.33118831173381313,2
236,0.9262729605261415,0.17881289816105705,0.056385040283203125,0.7198325522108328,2,0.00415492057800293,0.7252724876071792,2,0.003618001937866211,0.7252724876071792,2,0.002034902572631836,0.719833007832517,2
237,0.06708513460042631,0.39871133439381,0.0694420337677002,0.06002585703240897,2,0.028501033782958984,0.06002582746167634,2,0.026754140853881836,0.06002582746167634,2,0.026401042938232422,0.06002582746167634,2
238,0.8122890581236581,0.5171709923591162,0.06537294387817383,0.7662113326425908,2,0.0026459693908691406,0.8801657606549942,2,0.0037260055541992188,0.7662113326425908,2,0.0034570693969726562,0.7662113326425908,2
239,0.636223034959297,0.3011383829707581,0.05216503143310547,0.33344027458434994,2,0.003821134567260742,0.333440279529821,2,0.003512859344482422,0.333440279529821,2,0.003278017044067383,0.333440279529821,2
240,0.9964281433569229,0.25583274973511094,0.058258056640625,0.8936270078271243,2,0.0036427974700927734,0.8936291054575176,2,0.0031778812408447266,0.8936291054575176,2,0.003320932388305664,0.8936291054575176,2
241,0.3325150659453131,0.5634602614804483,0.04163384437561035,0.3672087143245536,2,0.0035898685455322266,0.3672087143245536,2,0.00347900390625,0.3672087143245536,2,0.003117084503173828,,4
242,0.23470758563606375,0.28121017669088577,0.10654711723327637,0.042007218760760155,2,0.005181074142456055,0.04618731138750862,2,0.0041201114654541016,0.04200886051030632,2,0.003504037857055664,0.04200886051030632,2
243,0.20819221114568043,0.18969127731075808,0.08275008201599121,0.015404377826885609,2,0.004152059555053711,0.015405564132220464,2,0.0035059452056884766,0.015405564132220464,2,0.004240989685058594,0.015579262599636256,2
244,0.22592055522803411,0.1636373612683859,0.08528614044189453,0.014863716758202146,2,0.005148172378540039,0.01486491638919356,2,0.003618001937866211,0.014894973676639627,2,0.003504037857055664,0.014894973676639627,2
245,0.37085342774894703,0.29790508195338417,0.07763218879699707,0.10398832120236741,2,0.0045049190521240234,0.1039920052012713,2,0.0039288997650146484,0.1039920052012713,2,0.004210948944091797,0.1039920052012713,2
246,0.16735919950060374,0.5323515590128111,0.045889854431152344,0.18897508353725942,2,0.003509044647216797,0.23582911798809303,2,0.016416072845458984,0.19823721711639392,2,0.01638007164001465,0.19823721711639392,2
247,0.32175398735983973,0.6035938165414791,0.05959582328796387,0.3766909791591711,2,0.004230022430419922,0.3766918286159422,2,0.003701925277709961,0.3766918286159422,2,0.003863811492919922,0.3766918286159422,2
248,0.016145066519172135,0.0875315480991129,0.047265052795410156,0.0009260220457044054,2,0.015722990036010742,0.0009259870816530924,2,0.011640071868896484,0.0009536155651853423,2,0.01178598403930664,0.0009536155651853423,2
249,0.6320870060181151,0.6466455596863431,0.05263018608093262,0.6511202684670163,2,0.00426483154296875,0.6511265318371277,2,0.003715991973876953,0.6511265318371277,2,0.0036869049072265625,0.6511265318371277,2
250,0.7136773379062837,0.8794248003790558,0.07178211212158203,1.1305084326044452,2,0.0038890838623046875,1.1305333784059644,2,0.0034389495849609375,1.1305333784059644,2,0.0033359527587890625,1.1305333784059644,2
251,0.20901314426722273,0.6335333798300281,0.06780695915222168,0.2946807785376071,2,0.01494908332824707,0.36580138166122145,2,0.00016999244689941406,,4,0.00012612342834472656,,4
252,0.06046471268704223,0.17033556469924704,0.08216404914855957,0.0044949849068991275,2,0.019625186920166016,0.004883628380019346,2,0.02782607078552246,0.0044950803332519974,2,0.02967214584350586,0.0044950803332519974,2
253,0.38055537942469386,0.8276490715389141,0.06980109214782715,0.6587847071085399,2,0.004124164581298828,0.6587847120540145,2,0.004001140594482422,0.6587847120540145,2,0.0037529468536376953,0.6587847120540145,2
254,0.3400809452724155,0.9806619451835571,0.04320192337036133,0.9135099405036868,2,0.0291440486907959,0.9134972132858773,2,0.02925705909729004,0.9134972132858773,2,0.03408503532409668,0.9134972132858773,2
255,0.22236083512801197,0.9037685424885028,0.0508730411529541,0.6956857108942051,2,0.026606082916259766,0.6956654102885208,2,0.02628016471862793,0.6956654102885208,2,0.026947975158691406,0.6956654102885208,2
256,0.07338594769133389,0.4546376724782676,0.06142997741699219,0.09354129115259048,2,0.018804073333740234,0.09353436941872124,2,0.01976609230041504,0.09353436941872124,2,0.01991581916809082,0.09353436941872124,2
257,0.027523020220758254,0.9026730327165231,0.045829057693481445,0.6444177089449612,2,0.014721870422363281,0.6444081031391788,2,0.014050960540771484,0.6444081031391788,2,0.014599084854125977,0.6444081031391788,2
258,0.407331418567485,0.21373853697629164,0.08565402030944824,0.09319206088963747,2,0.0043239593505859375,0.09319421715580331,2,0.004071950912475586,0.09319421715580331,2,0.0038568973541259766,0.09319421715580331,2
259,0.07928733599341942,0.7994246908868884,0.055355072021484375,0.4758034686358934,2,0.02834796905517578,0.47578798400048405,2,0.02423095703125,0.47578798400048405,2,0.02202296257019043,0.47578798400048405,2
260,0.42325284234801763,0.9416477350768483,0.07366108894348145,0.9014828730104582,2,0.004354000091552734,0.9014828779559299,2,0.004149913787841797,0.9014828779559299,2,0.0038199424743652344,0.9014828779559299,2
261,0.9445429786683364,0.8640590404155765,0.048799991607666016,1.5154651693287693,2,0.004562854766845703,1.5154651726320234,2,0.004214048385620117,1.5154651726320234,2,0.0039250850677490234,1.5154651726320234,2
262,0.2057510297631847,0.39949409556012205,0.06567692756652832,0.08623052131849115,2,0.017776966094970703,0.0900319611578328,2,0.004281044006347656,0.08623494126178259,2,0.004205942153930664,0.08623494126178259,2
263,0.5480912531447728,0.7507453036393361,0.07487106323242188,0.6934246402204853,2,0.004126071929931641,0.6934304481724732,2,0.004116058349609375,0.6934304481724732,2,0.003778219223022461,0.6934304481724732,2
264,0.8228661265551268,0.4614648214436571,0.07155799865722656,0.7199406615371575,2,0.0020530223846435547,0.879226275778667,2,0.003953218460083008,0.7199374233628104,2,0.0034580230712890625,0.7199374233628104,2
265,0.3372105982398379,0.9138354634886257,0.041873931884765625,0.7801328139701715,2,0.03200411796569824,0.7801164836692461,2,0.03164410591125488,0.7801164836692461,2,0.0316920280456543,0.7801164836692461,2
266,0.7730016569023485,0.34091685774699887,0.05853891372680664,0.5427987176722057,2,0.004105091094970703,0.5428011255107501,2,0.00362396240234375,0.5427987203570982,2,0.004153013229370117,0.5427987203570982,2
267,0.20045684487972337,0.815578762974966,0.04947996139526367,0.5345072197822687,2,0.02934718132019043,0.534499819590449,2,0.02854609489440918,0.534499819590449,2,0.028451204299926758,0.534499819590449,2
268,0.1275580934790248,0.3370471203016535,0.07152795791625977,0.039544963337385115,2,0.023335933685302734,0.03954407976802434,2,0.022355079650878906,0.03954407976802434,2,0.022608041763305664,0.03954407976802434,2
269,0.4743577335174687,0.8730849886043434,0.04099106788635254,0.8198379180248371,2,0.003822803497314453,0.8198379229734691,2,0.0032160282135009766,0.8198379229734691,2,0.003298044204711914,0.8198379229734691,2
270,0.47303592229746494,0.7003993944637447,0.06946182250976562,0.5433533739993784,2,0.0044329166412353516,0.5433581157670461,2,0.0038530826568603516,0.5433581157670461,2,0.0037889480590820312,0.5433581157670461,2
271,0.22699052361999172,0.5197240108641457,0.051844120025634766,0.21542614753176478,2,0.0038881301879882812,0.24054593177751632,2,0.0024030208587646484,0.21542621109456878,2,0.001993894577026367,0.21542621109456878,2
272,0.5567292626791314,0.30151032228350305,0.06874299049377441,0.24781111060701524,2,0.0038449764251708984,0.24781111555543112,2,0.0032858848571777344,0.24781111555543112,2,0.0032579898834228516,0.24781111555543112,2
273,0.11223573882709281,0.1998223713564834,0.06060314178466797,0.008132133673598198,2,0.0045011043548583984,0.008132258278986452,2,0.003976106643676758,0.008132258278986452,2,0.003888845443725586,0.008132258278986452,2
274,0.7857953758998407,0.69013202327733,0.08225893974304199,0.930675712153027,2,0.004492998123168945,0.9306782828862861,2,0.00401616096496582,0.9306782828862861,2,0.00392603874206543,0.9306782828862861,2
275,0.9692080214827705,0.9143710929433582,0.051718950271606445,1.6655255827778177,2,0.004197835922241211,1.6655255877330788,2,0.0033409595489501953,1.6655255877330788,2,0.0032949447631835938,1.6655255877330788,2
276,0.13458484536628212,0.2059405322263147,0.07916522026062012,0.009776494443627534,2,0.004423856735229492,0.009776751365734236,2,0.003990888595581055,0.009776751365734236,2,0.003741025924682617,0.009776751365734236,2
277,0.41182811750289583,0.969073890486359,0.05425214767456055,0.9463522528184813,2,0.0033020973205566406,0.9463522622367744,2,0.002833843231201172,0.9463522622367744,2,0.0029251575469970703,0.9463522622367744,2
278,0.2954508022089265,0.6387893623625132,0.05194091796875,0.3814020238674822,2,0.004868030548095703,0.38140203055014804,2,0.004503965377807617,0.38140203055014804,2,0.004355907440185547,0.38140203055014804,2
279,0.18181205273686085,0.7547201809286364,0.05748701095581055,0.434555620467248,2,0.024656057357788086,0.43455562539941733,2,0.02616095542907715,0.43455562539941733,2,0.024464845657348633,0.43455562539941733,2
280,0.4123703685829502,0.8885434694345802,0.08785200119018555,0.7912051204297399,2,0.004194974899291992,0.791205122075836,2,0.0036249160766601562,0.791205122075836,2,0.0036919116973876953,0.791205122075836,2
281,0.40275435580884644,0.14112471937968807,0.05084109306335449,0.07242589727264069,2,0.004320859909057617,0.0724262049715766,2,0.003997087478637695,0.0724262049715766,2,0.003693819046020508,0.0724262049715766,2
282,0.3282715567308926,0.06093210911542335,0.05141711235046387,0.029618854024262245,2,0.004334926605224609,0.030804515091587454,2,0.0035729408264160156,0.030804515091587454,2,0.0035300254821777344,0.030804515091587454,2
283,0.2575812906852464,0.22432344980010777,0.09952092170715332,0.032311781351874444,2,0.003942012786865234,0.04409905029523573,2,0.0036051273345947266,0.03231363731100809,2,0.0035619735717773438,0.03231363731100809,2
284,0.5431130669782879,0.28214347674261997,0.06601500511169434,0.22479164350676037,2,0.0043179988861083984,0.22479164845459101,2,0.0037550926208496094,0.22479164845459101,2,0.0039479732513427734,0.22479164845459101,2
285,0.19137532040123417,0.33428688375535387,0.06928515434265137,0.05049166683450731,2,0.0038309097290039062,0.05087129924291163,2,0.0037348270416259766,0.05049497370194564,2,0.003445863723754883,0.05087129924291163,2
286,0.002449257976772423,0.5010412700843383,0.004523038864135742,0.12280401636596176,2,0.0018689632415771484,0.1228019107656575,2,0.0018868446350097656,0.1228019107656575,2,0.001703023910522461,0.1228019107656575,2
287,0.28802092920843114,0.730240315674455,0.06317496299743652,0.4475799875655612,2,0.02358698844909668,0.4475847699145814,2,0.023688077926635742,0.4475847699145814,2,0.023971080780029297,0.4475847699145814,2
288,0.26926399043593285,0.8739821953820377,0.04219388961791992,0.6653774764649142,2,0.02827906608581543,0.665367202195007,2,0.028316974639892578,0.665367202195007,2,0.02798295021057129,0.665367202195007,2
289,0.4731406993650644,0.946730526993268,0.045005083084106445,0.9583782646794676,2,0.003777027130126953,0.9583782696270213,2,0.0035200119018554688,0.9583782696270213,2,0.0034308433532714844,0.9583782696270213,2
290,0.5450248863332237,0.14679886974379786,0.05401206016540527,0.17714550051536102,2,0.004310131072998047,0.17714587700635362,2,0.003735065460205078,0.17714587700635362,2,0.003976106643676758,0.17714587700635362,2
291,0.7809643786207054,0.31597908064225533,0.05395388603210449,0.5388378431219865,2,0.003091096878051758,0.5388427963416971,2,0.002585172653198242,0.5388427963416971,2,0.0025599002838134766,0.5388427963416971,2
292,0.7262717618398677,0.748101871422071,0.08617591857910156,0.9237262702179887,2,0.004019021987915039,0.9237359709547411,2,0.003225088119506836,0.9237359709547411,2,0.0034470558166503906,0.9237359709547411,2
293,0.746952469831786,0.09375666884997391,0.036360979080200195,0.400253219813003,2,0.0036830902099609375,0.4002532246217048,2,0.0032739639282226562,0.4002532246217048,2,0.0032160282135009766,0.4002532246217048,2
294,0.3938351852411859,0.9657200937999302,0.06593704223632812,0.9243494817910647,2,0.0033578872680664062,0.9243581786665421,2,0.0028018951416015625,0.9243581786665421,2,0.0026960372924804688,0.9243581786665421,2
295,0.176472209668873,0.7167455859944589,0.04319405555725098,0.38089804026179513,2,0.020205974578857422,0.39140897656912016,2,0.0023651123046875,0.3809025756364142,2,0.0021910667419433594,0.3809025756364142,2
296,0.8340711705747842,0.8300684999235116,0.08855795860290527,1.239783203372474,2,0.005053997039794922,1.2397746621294092,2,0.00413203239440918,1.2397746621294092,2,0.0037810802459716797,1.2397746621294092,2
297,0.0065463337696962665,0.21295735600987886,0.033319950103759766,0.00674719814723033,2,0.013309001922607422,0.00674720166358794,2,0.012870073318481445,0.00674720166358794,2,0.012611150741577148,0.00674720166358794,2
298,0.6570912499945196,0.9450796490344868,0.07763409614562988,1.1756498937410576,2,0.004271030426025391,1.1756588924313274,2,0.00344085693359375,1.1756588924313274,2,0.0031991004943847656,1.1756588924313274,2
299,0.8872018700410198,0.6607951528444925,0.058862924575805664,1.067805394943207,2,0.004372119903564453,1.0681799983155913,2,0.003944873809814453,1.0681799983155913,2,0.0032529830932617188,1.0678053998722843,2
300,0.6910927818189876,0.7724469924638797,0.08751201629638672,0.9103010602190859,2,0.0042459964752197266,0.9103010651706245,2,0.0037190914154052734,0.9103010651706245,2,0.003606081008911133,0.9103010651706245,2
301,0.27995418093932556,0.24407514884552062,0.07678008079528809,0.04421476047760864,2,0.005217075347900391,0.04422096013236678,2,0.003404855728149414,0.044217491504120535,2,0.004703044891357422,0.04422096013236678,2
302,0.7348289531977426,0.3035049934700381,0.0644071102142334,0.4629201694835195,2,0.0037670135498046875,0.46292632829059505,2,0.0032258033752441406,0.46292632829059505,2,0.003139019012451172,0.46292632829059505,2
303,0.5262024434153576,0.9502344708779086,0.03704118728637695,1.0212623278019364,2,0.004453897476196289,1.021262332750974,2,0.0033881664276123047,1.021262332750974,2,0.0035500526428222656,1.021262332750974,2
304,0.17237123602101168,0.25512499209699313,0.06738114356994629,0.021660933978870235,2,0.0045931339263916016,0.021663138916177778,2,0.003939151763916016,0.021663138916177778,2,0.003790140151977539,0.021663138916177778,2
305,0.5453705000388499,0.2059842644911778,0.06284689903259277,0.19499271735176282,2,0.004633903503417969,0.19499786617260442,2,0.0038089752197265625,0.19499786617260442,2,0.0037920475006103516,0.19499786617260442,2
306,0.6129697334511749,0.3304265842855547,0.07772397994995117,0.3236971638710823,2,0.0034198760986328125,0.3237030085763692,2,0.003010988235473633,0.3237030085763692,2,0.0031261444091796875,0.3237030085763692,2
307,0.002872801425608862,0.8360816503103533,0.005292177200317383,0.5282939013019606,2,0.0019600391387939453,0.5282912983794138,2,0.0018420219421386719,0.5282912983794138,2,0.001689910888671875,0.5282912983794138,2
308,0.1104177630783364,0.6054758624577923,0.06339406967163086,0.22846226230460387,2,0.01116490364074707,0.34178226015974766,2,0.0023670196533203125,0.2284592638581106,2,0.002160787582397461,0.2284592638581106,2
309,0.310057448516888,0.9927437566083687,0.04172706604003906,0.9180312858949532,2,0.028161048889160156,0.918014397559807,2,0.0246121883392334,0.918014397559807,2,0.025393009185791016,0.918014397559807,2
310,0.01692412676199928,0.8817170895617416,0.034690141677856445,0.6063795990880304,2,0.012055158615112305,0.6063845148314977,2,0.011868000030517578,0.6063845148314977,2,0.012459993362426758,0.6063845148314977,2
311,0.1929545635059533,0.3457546591012244,0.07936596870422363,0.05573757652313194,2,0.00391697883605957,0.056369252119103354,2,0.004168033599853516,0.05574058015891543,2,0.0033159255981445312,0.056369252119103354,2
312,0.8139579662426969,0.399802123275783,0.0768120288848877,0.6512513103385872,2,0.0037131309509277344,0.6512575226569054,2,0.0031099319458007812,0.6512575226569054,2,0.003099203109741211,0.6512575226569054,2
313,0.10781036697715707,0.28565039787820423,0.06944417953491211,0.020967923752080946,2,0.028551101684570312,0.020968178474512506,2,0.026224851608276367,0.020968178474512506,2,0.025815963745117188,0.020968178474512506,2
314,0.014320401650951164,0.7668673913779166,0.03667902946472168,0.4207953608994116,2,0.013830900192260742,0.42079329903008245,2,0.01297616958618164,0.42079329903008245,2,0.013762950897216797,0.42079329903008245,2
315,0.36506775969499583,0.13159492669736028,0.052767038345336914,0.051864753121001056,2,0.004066944122314453,0.0518647580705976,2,0.003522157669067383,0.0518647580705976,2,0.0036330223083496094,0.0518647580705976,2
316,0.7868579983532792,0.9000257012474169,0.11572694778442383,1.2877085772210706,2,0.003760099411010742,1.2877235978377493,2,0.003292083740234375,1.2877235978377493,2,0.003206014633178711,1.2877235978377493,2
317,0.9768683892605801,0.6522269343500536,0.08276796340942383,1.2343749426765553,2,0.007353067398071289,1.2343697248097178,2,0.006043910980224609,1.2343697248097178,2,0.005999088287353516,1.2343697248097178,2
318,0.5911749983438621,0.30513927454978007,0.05808687210083008,0.28510122254296405,2,0.0039958953857421875,0.2851012274903261,2,0.003437042236328125,0.2851012274903261,2,0.0035309791564941406,0.2851012274903261,2
319,0.7940158778263208,0.3786969191727827,0.0664520263671875,0.6025445994268734,2,0.0036492347717285156,0.6025446027267349,2,0.0034339427947998047,0.6025446027267349,2,0.0032548904418945312,0.6025446027267349,2
320,0.8482738784484726,0.6285202537846718,0.05876493453979492,0.9539844544710334,2,0.003934144973754883,0.9540011546676438,2,0.0034379959106445312,0.9540011546676438,2,0.003309965133666992,0.9540011546676438,2
321,0.4110929871414094,0.3810805072199491,0.06874489784240723,0.17349956687904006,2,0.004137992858886719,0.17350569531661703,2,0.003576040267944336,0.17350569531661703,2,0.0037009716033935547,0.17350569531661703,2
322,0.13870392841016088,0.8065183664136777,0.06035208702087402,0.49952027344049155,2,0.02393794059753418,0.49952256131198663,2,0.022094011306762695,0.5002556979615043,2,0.018364906311035156,0.4995374736907197,2
323,0.6405139116255476,0.6307175591815438,0.05260300636291504,0.6463651972475759,2,0.003876924514770508,0.646378011084685,2,0.003690004348754883,0.646378011084685,2,0.0035140514373779297,0.646378011084685,2
324,0.2480782564494044,0.1994865785183667,0.06897306442260742,0.02464875511296074,2,0.006763935089111328,0.02743771540804443,2,0.003854990005493164,0.024649704959142177,2,0.003532886505126953,0.024649704959142177,2
325,0.49364661007653277,0.9358901783659143,0.04708504676818848,0.9577653750710498,2,0.004019975662231445,0.9577653800193854,2,0.0033121109008789062,0.9577653800193854,2,0.0034949779510498047,0.9577653800193854,2
326,0.6092827762599835,0.7477495216440952,0.07441592216491699,0.7611614499144378,2,0.0044078826904296875,0.7611714155150194,2,0.004023075103759766,0.7611714155150194,2,0.0036399364471435547,0.7611714155150194,2
327,0.9088506291740657,0.9397531014853668,0.07523798942565918,1.5925780781122219,2,0.0046041011810302734,1.5926039392738895,2,0.0037288665771484375,1.5926039392738895,2,0.0037369728088378906,1.5926039392738895,2
328,0.12251369819491031,0.5014730492323601,0.05512404441833496,0.13492836563030117,2,0.002584218978881836,0.3304739765609305,2,0.02206707000732422,0.1349258079773253,2,0.0001380443572998047,,4
329,0.4084486969146164,0.15873511296146403,0.0701751708984375,0.07925018569531767,2,0.004881143569946289,0.07925295130887401,2,0.004045009613037109,0.07925295130887401,2,0.004303932189941406,0.07925295130887401,2
330,0.8631201613853272,0.14561899002338408,0.04403400421142578,0.5948598800604813,2,0.004004955291748047,0.5948598849364451,2,0.003470897674560547,0.5948598849364451,2,0.003412008285522461,0.5948598849364451,2
331,0.8231926347082689,0.45818253848034673,0.07635998725891113,0.717403436281512,2,0.0019659996032714844,0.8793173166198804,2,0.003796815872192383,0.7174067736404941,2,0.0032930374145507812,0.7174067736404941,2
332,0.5073645800498926,0.2484259980111766,0.0686178207397461,0.1775823610939158,2,0.0045299530029296875,0.1775889727865907,2,0.0037949085235595703,0.1775889727865907,2,0.003908872604370117,0.1775889727865907,2
333,0.1689596994614161,0.7507698411042442,0.047918081283569336,0.4245346874944673,2,0.026450157165527344,0.42453469243449715,2,0.023869991302490234,0.42453469243449715,2,0.023931026458740234,0.42453469243449715,2
334,0.2501177727611712,0.39465175089479076,0.08950185775756836,0.09808699130726606,2,0.02067089080810547,0.12595262176926755,2,0.004954099655151367,0.0980932979784499,2,0.004263877868652344,0.0980932979784499,2
335,0.7629460630874739,0.6072043476012651,0.05379509925842285,0.7932803517594824,2,0.003854036331176758,0.7958302097979572,2,0.0032851696014404297,0.7958302097979572,2,0.003551959991455078,0.7932938004330597,2
336,0.9058296907827881,0.7858683227809399,0.0771019458770752,1.2973475345595475,2,0.004377126693725586,1.297357905955424,2,0.0037069320678710938,1.297357905955424,2,0.003860950469970703,1.297357905955424,2
337,0.8190659987481221,0.47296623428993756,0.07470202445983887,0.7245274011589757,2,0.0018990039825439453,0.8783234827001889,2,0.003507852554321289,0.7245376615130966,2,0.00011897087097167969,,4
338,0.829265302818087,0.9939106989531427,0.09184503555297852,1.555764439659391,2,0.003964900970458984,1.555736169826969,2,0.004258155822753906,1.5611613419610821,2,0.003244161605834961,1.569095163264806,2
339,0.7694918619329078,0.9277707954624302,0.10820198059082031,1.313299508994167,2,0.0037310123443603516,1.3133047939267621,2,0.0031900405883789062,1.3133047939267621,2,0.00323486328125,1.3133047939267621,2
340,0.05880671722900299,0.4784700541119179,0.0581660270690918,0.10856537505947973,2,0.02057504653930664,0.10873043490636201,2,0.020447969436645508,0.10873043490636201,2,0.01813197135925293,0.10873043490636201,2
341,0.9547178461478334,0.5669312090647806,0.06706380844116211,1.0774827179123865,2,0.003448009490966797,1.1014717805612484,2,0.003314971923828125,1.0774887504503083,2,0.003340005874633789,1.0774887504503083,2
342,0.45962533167347075,0.579479492576215,0.04900193214416504,0.44099630351704355,2,0.004190921783447266,0.4409963101967002,2,0.0037670135498046875,0.4409963101967002,2,0.0035390853881835938,0.4409963101967002,2
343,0.7780502457553087,0.29276457634839825,0.08113408088684082,0.5204523687257868,2,0.0040781497955322266,0.5204565551545747,2,0.003538846969604492,0.5204565551545747,2,0.0034668445587158203,0.5204565551545747,2
344,0.7247204358853654,0.2862066043570346,0.08019399642944336,0.4388512910568994,2,0.004106044769287109,0.4388548536530523,2,0.0036211013793945312,0.4388548536530523,2,0.003593921661376953,0.4388548536530523,2
345,0.874968186091264,0.6599273951992358,0.08541083335876465,1.0437338690639166,2,0.00392913818359375,1.0437338740104327,2,0.0034530162811279297,1.0437338740104327,2,0.0036411285400390625,1.0437338740104327,2
346,0.20571028014122916,0.08869830034637782,0.06238818168640137,0.0076710147195556,2,0.0037801265716552734,0.007670943196056698,2,0.003329038619995117,0.007670943196056698,2,0.003267049789428711,0.007670943196056698,2
347,0.9089153823076918,0.10815245539862517,0.0609128475189209,0.666870531932902,2,0.0024259090423583984,0.6668709590458919,2,0.0021119117736816406,0.6668709590458919,2,0.001987934112548828,0.6668709590458919,2
348,0.6089332444171881,0.028755207180823694,0.03696894645690918,0.22223149029849937,2,0.004129171371459961,0.22223149318932456,2,0.0040531158447265625,0.22223149318932456,2,0.0036950111389160156,0.22223149318932456,2
349,0.6541489160751556,0.0656148361494685,0.039591073989868164,0.275749138992977,2,0.004168033599853516,0.2757491437204886,2,0.0031690597534179688,0.2757491437204886,2,0.0033140182495117188,0.2757491437204886,2
350,0.501035041711324,0.17718459351249327,0.055229902267456055,0.14754742413229469,2,0.004347085952758789,0.14755032283706018,2,0.0037720203399658203,0.14755032283706018,2,0.0039119720458984375,0.14755032283706018,2
351,0.33039459061755283,0.6296753500617509,0.05282402038574219,0.39088188345329566,2,0.004127025604248047,0.39088188716848754,2,0.004003047943115234,0.39088188716848754,2,0.0036160945892333984,0.39088188716848754,2
352,0.3659859857459954,0.7406042008688012,0.056951045989990234,0.5119833546852267,2,0.004528999328613281,0.5119839093942951,2,0.0039119720458984375,0.5119839093942951,2,0.004143953323364258,0.5119839093942951,2
353,0.03606883873531652,0.35367585773383914,0.046827077865600586,0.037584839116498694,2,0.019603967666625977,0.037586412042173306,2,0.01972198486328125,0.037586412042173306,2,0.020190000534057617,0.037586412042173306,2
354,0.4298849207209514,0.16260258647901205,0.05899310111999512,0.09292788316352972,2,0.004359006881713867,0.09293117046753273,2,0.003670930862426758,0.09293117046753273,2,0.00397491455078125,0.09293117046753273,2
355,0.9630127027458988,0.9389784166366241,0.047930002212524414,1.702602578827896,2,0.003598928451538086,1.702618512737632,2,0.0035560131072998047,1.702618512737632,2,0.003175973892211914,1.702618512737632,2
356,0.8880370844529123,0.5933414369696689,0.06386709213256836,0.9817997022424048,2,0.004036903381347656,0.9823713978786117,2,0.00337982177734375,0.9817983884262486,2,8.487701416015625e-05,,4
357,0.8664885805979656,0.5195722920871565,0.07223391532897949,0.8545254275947242,2,0.004091024398803711,0.909172536741453,2,0.003367185592651367,0.8545252608103299,2,0.003289937973022461,0.8545252608103299,2
358,0.9732752987198557,0.7353959782632427,0.06006288528442383,1.3514026307779716,2,0.003785848617553711,1.351396642197181,2,0.0036280155181884766,1.351396642197181,2,0.0032329559326171875,1.351396642197181,2
359,0.5023532945987623,0.6164003507669649,0.04382801055908203,0.4928260467823653,2,0.004117012023925781,0.49282605339240887,2,0.0039479732513427734,0.49282605339240887,2,0.0036640167236328125,0.49282605339240887,2
360,0.6021703013574221,0.7877774931220117,0.0728311538696289,0.8156085191978415,2,0.004190921783447266,0.8156085241495503,2,0.003882169723510742,0.8156085241495503,2,0.0036361217498779297,0.8156085241495503,2
361,0.7058691450430081,0.24193231503538404,0.07445597648620605,0.3908269455481687,2,0.0039560794830322266,0.3908269504838389,2,0.0036420822143554688,0.3908269504838389,2,0.003598928451538086,0.3908269504838389,2
362,0.18512268747431715,0.885711440027133,0.048265933990478516,0.6476124346905047,2,0.026799917221069336,0.6476124379489284,2,0.027020931243896484,0.6476124379489284,2,0.026072025299072266,0.6476124379489284,2
363,0.5702943802325332,0.6798369027723296,0.05466914176940918,0.6162544951188721,2,0.004714012145996094,0.6162564718504346,2,0.0037131309509277344,0.6162564718504346,2,0.003933906555175781,0.6162564718504346,2
